id_logement,region,departement,surface_m2,annee_construction,periode_construction,type_logement,energie_chauffage,conso_energie_kwh,cout_chauffage,classe_dpe,co2_emission,longitude,latitude,date_dpe
1244,Provence-Alpes-Côte d'Azur,14,79.4,2004,2000-2009,Appartement,Autre,11841.2,1420.94,D,1736.8,3.036191145661787,48.78589013173748,2022-05-15 02:33:04
1245,Auvergne-Rhône-Alpes,67,64.7,1977,1960-1979,Appartement,Électricité,19518.8,2342.26,D,414.7,-3.8615533755390086,43.428171542771246,2024-12-01 00:28:27
1246,Nouvelle-Aquitaine,37,52.2,1948,<1960,Appartement,Bois,21921.8,2630.62,D,2685.8,1.4389214979649303,42.97493541034541,2024-01-07 01:15:05
1247,Bretagne,31,67.4,1947,<1960,Appartement,Électricité,14926.0,1791.12,F,892.7,7.100821405627341,49.501980663454674,2022-05-05 14:18:36
1248,Bretagne,14,127.5,1996,1980-1999,Appartement,Gaz,7584.4,910.13,E,1473.5,6.655812454714718,49.54578750540662,2022-01-10 14:36:07
1249,Occitanie,33,52.5,1972,1960-1979,Maison,Fioul,8062.1,967.45,G,2997.4,-0.6140490087191068,43.54854000619083,2022-01-06 06:50:26
1250,Hauts-de-France,44,148.5,2014,≥2010,Appartement,Électricité,15941.3,1912.96,E,2464.8,1.9077822296774052,45.12322751383114,2021-10-26 23:56:42
1251,Hauts-de-France,69,59.8,2014,≥2010,Appartement,Fioul,17992.4,2159.09,D,1363.8,4.065985813139408,49.28622676179284,2024-09-07 19:24:06
1252,Grand Est,69,107.5,1999,1980-1999,Appartement,Électricité,9111.0,1093.32,B,664.2,-0.5798795301972302,47.07108501729986,2023-12-22 19:31:37
1253,Pays de la Loire,35,80.6,2001,2000-2009,Maison,Gaz,18410.0,2209.2,G,2391.0,-4.1565701647788,50.822288288310105,2024-05-31 07:00:11
1254,Auvergne-Rhône-Alpes,13,75.4,1960,1960-1979,Maison,Gaz,10967.0,1316.04,D,2502.1,1.570741537331461,46.685245014510244,2022-10-22 10:36:28
1255,Hauts-de-France,31,46.9,1968,1960-1979,Appartement,Bois,15214.3,1825.72,E,3553.5,2.8212645657033733,48.38953405681996,2022-04-25 22:09:34
1256,Nouvelle-Aquitaine,13,82.0,2013,≥2010,Appartement,Gaz,17154.6,2058.55,D,200.0,-4.924059198420367,46.93511528195178,2022-05-06 06:38:53
1257,Occitanie,14,50.3,1985,1980-1999,Appartement,Fioul,5332.0,639.84,D,2306.4,-3.757520143999102,50.7037998124599,2023-05-10 03:51:33
1258,Provence-Alpes-Côte d'Azur,44,34.6,2021,≥2010,Appartement,Gaz,14031.5,1683.78,F,3025.1,-2.3052216332760205,45.9683341009882,2023-06-05 04:57:16
1259,Grand Est,35,88.6,1991,1980-1999,Appartement,Électricité,18428.9,2211.47,C,1821.8,-0.47532026911785596,44.49922916005382,2021-06-06 13:39:42
1260,Normandie,59,65.9,2020,≥2010,Appartement,Gaz,9477.0,1137.24,C,763.0,2.0336658967975447,45.341714584444645,2021-12-02 18:24:46
1261,Île-de-France,14,135.5,2013,≥2010,Appartement,Fioul,7245.4,869.45,C,1367.7,-1.1800420561243512,49.919144276237496,2023-09-26 18:04:44
1262,Provence-Alpes-Côte d'Azur,31,115.0,1975,1960-1979,Appartement,Électricité,14226.5,1707.18,E,2233.7,-1.4096104127154514,46.832065502555565,2021-12-18 11:27:43
1263,Normandie,69,135.9,1974,1960-1979,Appartement,Bois,12600.5,1512.06,B,1761.7,6.301541469570063,45.58199504046948,2023-05-29 01:04:44
1264,Centre-Val de Loire,37,64.6,1962,1960-1979,Appartement,Bois,10527.1,1263.25,B,2473.5,-3.1143416695814583,47.2350621897425,2023-10-18 12:13:32
1265,Bretagne,67,89.1,1988,1980-1999,Appartement,Bois,11990.0,1438.8,C,3351.4,1.440981731240683,43.65909845330853,2024-11-18 16:28:43
1266,Île-de-France,44,20.0,1971,1960-1979,Appartement,Électricité,4483.7,538.04,D,1840.6,7.386721320169768,42.546625950242685,2023-05-25 08:56:28
1267,Auvergne-Rhône-Alpes,75,76.5,1970,1960-1979,Maison,Bois,13820.1,1658.41,D,3297.8,3.125172238508595,44.94108674813337,2022-05-27 09:12:30
1268,Nouvelle-Aquitaine,37,88.0,2004,2000-2009,Appartement,Gaz,19166.7,2300.0,A,2095.9,4.3236712386277,47.76354976211682,2024-03-11 19:40:35
1269,Île-de-France,13,89.6,1962,1960-1979,Appartement,Électricité,8784.0,1054.08,G,2505.0,0.6060808880778925,48.69162269605407,2024-05-11 02:30:11
1270,Pays de la Loire,35,83.7,2000,2000-2009,Appartement,Électricité,8272.1,992.65,G,2094.6,-4.740881827443646,49.69151540726211,2023-06-14 10:15:39
1271,Normandie,13,87.0,1975,1960-1979,Appartement,Électricité,12776.5,1533.18,C,2528.3,3.3996947887736706,50.56197296673189,2021-12-12 01:27:14
1272,Auvergne-Rhône-Alpes,44,20.0,2003,2000-2009,Appartement,Autre,24806.4,2976.77,E,2684.9,3.215015658565612,46.08537741859348,2024-04-22 20:34:24
1273,Pays de la Loire,13,92.7,1946,<1960,Appartement,Fioul,16949.5,2033.94,D,2777.6,-3.5644407259766697,48.94249615614986,2024-05-01 19:42:53
1274,Bretagne,44,99.5,1983,1980-1999,Appartement,Autre,11576.2,1389.14,C,2202.9,1.0080762771202094,43.149654492723144,2021-04-05 14:15:53
1275,Pays de la Loire,13,125.1,2005,2000-2009,Maison,Autre,12178.2,1461.38,C,200.0,6.899276280653455,43.0005109893171,2023-01-03 10:11:14
1276,Grand Est,37,96.1,2007,2000-2009,Maison,Autre,17394.8,2087.38,D,2736.0,-2.3338971843643233,43.58574253027956,2022-07-12 10:26:22
1277,Grand Est,33,81.1,1962,1960-1979,Maison,Fioul,7907.8,948.94,D,426.7,0.9942838102434344,46.40255115112763,2022-08-08 17:47:28
1278,Centre-Val de Loire,37,118.1,1961,1960-1979,Maison,Autre,14752.8,1770.34,C,1653.8,0.9943414076067656,44.33814851493913,2023-09-03 21:32:34
1279,Occitanie,59,20.0,1983,1980-1999,Appartement,Bois,6971.5,836.58,F,200.0,5.5398990859192985,44.996246994859,2023-11-10 13:53:33
1280,Provence-Alpes-Côte d'Azur,14,69.6,2015,≥2010,Maison,Électricité,16162.1,1939.45,D,3728.7,5.719486314282779,48.136557509557036,2023-12-30 22:22:35
1281,Provence-Alpes-Côte d'Azur,14,62.0,1998,1980-1999,Maison,Électricité,10677.2,1281.26,E,2575.6,4.870502455624095,45.61914295558476,2024-05-11 21:29:07
1282,Auvergne-Rhône-Alpes,31,84.0,2020,≥2010,Appartement,Gaz,12903.1,1548.37,C,1906.8,-0.24909593055244184,47.34913255214679,2024-03-14 09:30:28
1283,Bretagne,37,20.0,1979,1960-1979,Appartement,Bois,10385.1,1246.21,D,3477.0,-4.063519974759239,46.08791268360835,2022-09-04 04:35:02
1284,Hauts-de-France,37,124.6,1955,<1960,Maison,Fioul,15144.1,1817.29,C,2678.8,-0.4567212960878164,43.97003252302243,2024-08-07 21:22:51
1285,Centre-Val de Loire,75,77.5,2005,2000-2009,Appartement,Électricité,11213.9,1345.67,D,2312.1,3.8372856165274154,43.143973915226276,2022-04-03 18:26:34
1286,Grand Est,75,94.6,1988,1980-1999,Maison,Autre,21710.9,2605.31,E,2555.6,4.135705468357994,44.55521400919603,2022-03-05 04:33:25
1287,Auvergne-Rhône-Alpes,31,91.7,2012,≥2010,Appartement,Gaz,18384.9,2206.19,E,1856.1,7.5450027231973475,43.00199408457208,2021-11-19 13:02:57
1288,Hauts-de-France,67,122.9,1969,1960-1979,Appartement,Gaz,6130.7,735.68,D,1084.3,0.8973360087682103,47.881924051041324,2021-10-19 01:31:50
1289,Provence-Alpes-Côte d'Azur,14,29.1,1992,1980-1999,Appartement,Électricité,12861.6,1543.39,E,3064.8,3.221662578223775,49.42274313275507,2024-02-16 20:55:51
1290,Occitanie,67,88.4,1976,1960-1979,Appartement,Bois,15308.2,1836.98,F,2136.1,2.009481319392912,45.45574468366539,2024-04-08 06:14:53
1291,Pays de la Loire,44,119.4,1948,<1960,Appartement,Gaz,9938.3,1192.6,E,616.8,-3.041958718527914,45.86786618156552,2024-01-25 21:44:11
1292,Grand Est,44,82.1,1982,1980-1999,Appartement,Électricité,17456.1,2094.73,B,2656.6,0.9956321377177684,49.600862246005974,2023-02-14 07:14:55
1293,Auvergne-Rhône-Alpes,69,56.5,2007,2000-2009,Appartement,Bois,16925.9,2031.11,E,2236.8,2.082857010956925,44.43673233764998,2024-05-31 04:43:25
1294,Île-de-France,13,66.9,1991,1980-1999,Appartement,Électricité,11624.0,1394.88,B,3729.8,7.35974487854936,43.536694307195404,2022-05-21 17:49:52
1295,Hauts-de-France,75,73.2,1945,<1960,Appartement,Électricité,16415.5,1969.86,F,2441.7,-0.2349922926835708,46.859727620780454,2024-09-21 16:40:21
1296,Pays de la Loire,69,63.4,1947,<1960,Maison,Bois,2000.0,240.0,D,1137.0,7.741288340403711,48.12185447493916,2022-05-12 12:13:14
1297,Grand Est,59,80.4,2006,2000-2009,Maison,Bois,18109.1,2173.09,D,588.9,2.0499009623130977,47.71699349790437,2022-11-13 16:33:12
1298,Provence-Alpes-Côte d'Azur,31,130.2,2008,2000-2009,Appartement,Bois,15989.3,1918.72,B,3337.9,-1.8478998370602522,48.710695493885375,2022-12-15 21:31:50
1299,Bretagne,31,67.1,1961,1960-1979,Appartement,Électricité,7105.5,852.66,D,2142.7,-2.508362968794499,42.993735284905306,2024-08-14 03:30:12
1300,Hauts-de-France,44,70.4,2022,≥2010,Appartement,Gaz,13133.5,1576.02,F,1420.8,-3.1579660756169874,46.22535403099784,2022-02-02 00:13:48
1301,Provence-Alpes-Côte d'Azur,37,98.8,2006,2000-2009,Maison,Fioul,2881.7,345.8,A,1552.3,0.8881273174548889,44.57556355832753,2022-11-19 03:33:49
1302,Grand Est,14,79.8,1979,1960-1979,Maison,Fioul,8564.6,1027.75,D,3368.5,-4.714956412743998,49.104354958050415,2022-10-06 10:44:57
1303,Hauts-de-France,67,45.1,1957,<1960,Appartement,Électricité,16930.4,2031.65,F,2624.6,0.7855886830932501,50.09275521132504,2024-03-13 19:17:46
1304,Centre-Val de Loire,75,83.2,1979,1960-1979,Appartement,Électricité,11942.2,1433.06,D,3187.5,7.849260998027301,44.947620945015814,2022-08-24 14:27:21
1305,Pays de la Loire,69,82.0,1987,1980-1999,Maison,Gaz,11693.1,1403.17,D,2420.7,3.7113883443894657,43.328397287903854,2024-08-21 20:12:08
1306,Grand Est,67,114.3,1946,<1960,Maison,Bois,12203.5,1464.42,D,1447.0,4.877219575605261,44.70482326932515,2021-12-09 08:58:57
1307,Centre-Val de Loire,37,55.8,2000,2000-2009,Maison,Électricité,11678.6,1401.43,D,3807.9,-3.4529299206625867,43.4048738548126,2024-02-25 14:39:52
1308,Normandie,69,114.5,2021,≥2010,Maison,Autre,16443.7,1973.24,C,1848.1,1.1503111993711803,45.30507284518705,2022-05-17 22:34:06
1309,Auvergne-Rhône-Alpes,13,82.1,1995,1980-1999,Appartement,Bois,9214.5,1105.74,A,2924.0,-1.2790996866657194,47.182327631399886,2024-05-09 11:42:23
1310,Pays de la Loire,59,51.8,1998,1980-1999,Appartement,Électricité,13887.1,1666.45,E,3175.8,6.6232678638573805,50.9710243032644,2021-12-22 17:32:33
1311,Hauts-de-France,59,45.7,1960,1960-1979,Appartement,Autre,6849.2,821.9,F,2205.6,-2.6431978638191373,45.97452121285682,2021-06-28 10:52:28
1312,Bretagne,67,143.0,1962,1960-1979,Appartement,Gaz,15334.9,1840.19,B,1198.1,0.9635332527776459,44.414347337535204,2024-07-30 21:43:37
1313,Provence-Alpes-Côte d'Azur,67,80.2,1951,<1960,Appartement,Autre,10553.8,1266.46,C,1589.7,2.644620338493291,43.951175141226265,2021-04-01 23:56:05
1314,Île-de-France,67,113.1,1989,1980-1999,Appartement,Électricité,11815.6,1417.87,D,2809.5,1.682534190520924,44.00544596540648,2023-08-01 23:40:14
1315,Provence-Alpes-Côte d'Azur,69,33.8,1980,1980-1999,Appartement,Fioul,10370.2,1244.42,F,2680.4,5.793165863615295,44.175599844374695,2024-05-26 18:32:08
1316,Hauts-de-France,13,164.1,1985,1980-1999,Appartement,Électricité,10939.6,1312.75,C,3370.6,-1.991108772844675,49.13172309607579,2022-05-24 22:24:46
1317,Provence-Alpes-Côte d'Azur,33,111.8,1986,1980-1999,Appartement,Fioul,7478.7,897.44,F,3225.4,-0.09391556449201399,43.030941089462054,2022-01-09 05:41:33
1318,Auvergne-Rhône-Alpes,67,77.3,1951,<1960,Appartement,Gaz,13481.6,1617.79,B,1342.3,5.297095855461382,51.1774035504044,2021-07-23 05:45:38
1319,Grand Est,14,75.8,1959,<1960,Appartement,Gaz,14496.0,1739.52,F,3499.3,1.8649283525784632,47.04737160314647,2021-04-12 01:52:23
1320,Centre-Val de Loire,37,107.0,2004,2000-2009,Maison,Bois,6012.1,721.45,D,1276.4,0.2275260134234447,47.23516548041719,2021-03-21 02:45:33
1321,Île-de-France,75,105.3,1984,1980-1999,Maison,Bois,9316.2,1117.94,E,2735.3,-4.61724730831719,45.610805744686566,2023-03-11 11:34:12
1322,Nouvelle-Aquitaine,75,90.5,1981,1980-1999,Appartement,Fioul,12135.1,1456.21,D,4379.3,4.794010512202922,48.50522162688545,2022-06-18 16:57:51
1323,Hauts-de-France,37,85.3,2010,≥2010,Appartement,Fioul,9306.1,1116.73,E,2481.2,7.638367013567883,46.60167016566294,2024-04-05 10:24:54
1324,Occitanie,69,101.8,1999,1980-1999,Appartement,Gaz,10997.3,1319.68,C,599.1,3.06373112335063,45.36283317919158,2022-04-29 12:23:24
1325,Nouvelle-Aquitaine,37,32.7,2021,≥2010,Maison,Autre,19272.5,2312.7,A,1906.7,6.135035868954329,44.80670411225997,2021-11-05 19:20:59
1326,Provence-Alpes-Côte d'Azur,67,73.9,2000,2000-2009,Appartement,Fioul,7418.3,890.2,D,4157.4,1.7193846615340398,50.55316550031936,2023-11-01 00:58:10
1327,Hauts-de-France,44,35.6,1988,1980-1999,Appartement,Fioul,2000.0,240.0,F,2013.6,-1.9881474494962603,45.031608780956056,2021-04-16 02:09:43
1328,Centre-Val de Loire,31,103.1,2001,2000-2009,Maison,Autre,9305.7,1116.68,E,3394.3,-4.812252644943109,46.296621357039626,2021-10-25 15:30:09
1329,Normandie,33,64.7,1950,<1960,Appartement,Bois,10523.3,1262.8,D,1339.0,3.49417747866986,45.547970198413275,2023-05-07 17:17:48
1330,Centre-Val de Loire,14,37.9,1976,1960-1979,Appartement,Bois,9795.0,1175.4,D,1879.9,1.41041502722718,43.249755798623916,2024-11-04 18:25:59
1331,Occitanie,37,61.2,2018,≥2010,Appartement,Fioul,13209.7,1585.16,B,2005.9,5.16727591213882,44.11762923199572,2021-12-14 19:17:53
1332,Île-de-France,13,89.5,1962,1960-1979,Appartement,Bois,7373.6,884.83,F,3955.8,4.03087142665896,44.14866718533953,2023-06-01 13:16:38
1333,Centre-Val de Loire,44,78.8,2012,≥2010,Appartement,Bois,6711.2,805.34,E,1924.7,7.843380786685341,48.53475077519,2023-12-05 10:18:57
1334,Bretagne,37,49.8,2017,≥2010,Maison,Bois,8964.8,1075.78,E,503.1,1.6340635843565172,46.03729306670254,2021-04-01 15:50:30
1335,Normandie,59,33.9,1951,<1960,Appartement,Gaz,9057.7,1086.92,D,4343.8,0.553272265749122,49.30311779871473,2021-09-26 19:51:12
1336,Nouvelle-Aquitaine,44,87.2,1952,<1960,Maison,Électricité,21543.8,2585.26,G,2404.7,-1.2723840372891657,48.66787304170717,2023-07-13 08:31:33
1337,Grand Est,69,67.6,2008,2000-2009,Appartement,Fioul,18986.0,2278.32,F,2789.2,1.1991967932865677,44.17083296764553,2022-01-09 11:16:57
1338,Auvergne-Rhône-Alpes,33,77.3,1951,<1960,Appartement,Fioul,4487.1,538.45,E,753.8,6.347329215597988,47.397377205044876,2022-04-06 20:33:10
1339,Bretagne,35,80.2,1985,1980-1999,Appartement,Gaz,3315.9,397.91,D,2432.0,-4.4482835647073635,48.963306960624585,2021-11-06 16:55:31
1340,Normandie,35,97.9,1984,1980-1999,Appartement,Électricité,11614.1,1393.69,E,2217.2,7.712700614720454,48.00747343423879,2022-09-07 03:48:58
1341,Grand Est,67,110.4,1947,<1960,Appartement,Électricité,20602.2,2472.26,D,1330.4,7.912993526001374,47.720143620365434,2021-03-29 17:13:51
1342,Grand Est,67,89.4,1961,1960-1979,Appartement,Gaz,14997.4,1799.69,D,2801.2,2.7716779216427225,48.93461472038668,2021-01-24 13:50:50
1343,Hauts-de-France,69,75.4,2010,≥2010,Maison,Autre,11852.0,1422.24,C,664.3,-0.6899253519597819,42.99399243152987,2022-02-25 03:51:12
1344,Normandie,13,85.7,1996,1980-1999,Appartement,Autre,9947.7,1193.72,D,1324.0,-2.1003634118136905,48.86337094204447,2024-02-26 19:36:27
1345,Île-de-France,67,74.8,1966,1960-1979,Appartement,Électricité,16847.2,2021.66,D,3290.8,-1.4056248560965763,44.872100789434825,2021-06-22 09:57:25
1346,Provence-Alpes-Côte d'Azur,31,35.7,1948,<1960,Appartement,Autre,12801.0,1536.12,D,1546.7,-4.348629455435366,47.47528861423138,2022-06-14 03:54:59
1347,Occitanie,33,117.8,1950,<1960,Appartement,Autre,19792.9,2375.15,C,1756.0,1.1764424602836652,44.60805345385962,2021-12-05 04:16:30
1348,Occitanie,37,112.1,1982,1980-1999,Appartement,Autre,4405.3,528.64,E,2281.0,-4.2547844787627245,49.79771287819949,2024-12-07 14:59:30
1349,Nouvelle-Aquitaine,69,144.7,1970,1960-1979,Appartement,Électricité,13906.4,1668.77,D,1865.2,4.3401647920870285,46.68086638241658,2021-07-22 15:49:07
1350,Nouvelle-Aquitaine,75,153.4,1955,<1960,Appartement,Autre,9465.2,1135.82,B,2821.8,-0.16491707807289746,48.09358854461736,2022-12-18 00:53:41
1351,Occitanie,37,49.7,1961,1960-1979,Appartement,Fioul,13864.2,1663.7,D,2358.4,-2.4082584872868784,49.40851377824754,2023-09-04 05:17:08
1352,Centre-Val de Loire,37,74.9,1975,1960-1979,Maison,Électricité,13128.9,1575.47,F,844.0,2.083096251868499,50.28924271912087,2022-01-09 10:32:49
1353,Île-de-France,59,160.3,2021,≥2010,Appartement,Gaz,14293.5,1715.22,E,1538.6,7.658870994159178,48.86894024450327,2023-06-08 14:24:31
1354,Centre-Val de Loire,69,83.8,1979,1960-1979,Appartement,Autre,16399.1,1967.89,C,1441.3,4.036703637239437,43.79428661285653,2022-03-17 12:31:42
1355,Centre-Val de Loire,69,92.3,1960,1960-1979,Maison,Bois,18254.1,2190.49,F,1782.9,1.3927090513540827,49.93443161539634,2023-12-21 06:01:05
1356,Auvergne-Rhône-Alpes,35,39.4,1962,1960-1979,Maison,Électricité,20782.8,2493.94,B,2300.8,5.099885890308581,47.8816278680299,2022-08-02 22:06:42
1357,Pays de la Loire,14,89.5,2006,2000-2009,Maison,Gaz,12071.1,1448.53,G,2475.7,4.587194134686852,47.80221289790838,2023-06-02 14:03:06
1358,Provence-Alpes-Côte d'Azur,13,143.0,1971,1960-1979,Appartement,Fioul,9559.4,1147.13,C,200.0,6.592560993751318,50.51566287030282,2021-09-01 17:22:45
1359,Auvergne-Rhône-Alpes,14,123.6,1979,1960-1979,Maison,Gaz,6483.8,778.06,A,3122.6,-2.3393036812786825,44.664834534293185,2021-08-05 05:12:11
1360,Hauts-de-France,31,66.7,1989,1980-1999,Appartement,Autre,13957.0,1674.84,D,2118.2,6.1654084913635145,44.58441228089809,2023-11-10 17:21:33
1361,Pays de la Loire,75,73.1,1979,1960-1979,Appartement,Bois,15757.1,1890.85,D,1191.6,-1.0866608684579147,46.96478392584617,2022-12-03 19:33:52
1362,Pays de la Loire,37,51.1,1972,1960-1979,Maison,Autre,5932.0,711.84,D,3057.1,7.232986061726262,49.03250867885333,2024-08-07 10:16:58
1363,Normandie,35,59.5,1953,<1960,Appartement,Gaz,17151.0,2058.12,E,305.0,-1.3461530636924426,46.39099416158803,2024-08-26 12:20:06
1364,Île-de-France,75,27.7,2020,≥2010,Maison,Électricité,11543.9,1385.27,F,781.8,7.049031061114791,48.014855092063904,2022-07-08 14:33:27
1365,Île-de-France,37,82.5,1959,<1960,Maison,Bois,6348.8,761.86,D,4116.2,7.52927928803304,46.43696510073765,2024-11-17 07:26:14
1366,Pays de la Loire,31,130.3,1965,1960-1979,Appartement,Bois,8182.7,981.92,D,2331.7,-3.108612353058815,47.81036847023663,2022-04-06 08:28:26
1367,Centre-Val de Loire,14,95.7,1996,1980-1999,Maison,Gaz,7755.4,930.65,B,1536.5,7.6684984824161795,49.65368203273929,2024-12-25 13:01:41
1368,Normandie,69,126.0,1979,1960-1979,Appartement,Autre,7835.5,940.26,A,2297.6,-3.8856014104193304,44.07014725599103,2022-06-18 21:59:58
1369,Provence-Alpes-Côte d'Azur,67,117.2,1995,1980-1999,Appartement,Gaz,14564.6,1747.75,E,2036.6,-2.1586187740372145,48.549793245852065,2023-02-17 14:02:37
1370,Pays de la Loire,67,68.6,1999,1980-1999,Maison,Bois,15887.2,1906.46,B,2232.2,0.7741941513464585,49.350603932242194,2024-03-28 16:01:07
1371,Bretagne,44,62.2,2021,≥2010,Maison,Gaz,19646.2,2357.54,E,2640.2,7.916765754252232,46.38986924509151,2022-07-11 23:52:50
1372,Nouvelle-Aquitaine,59,63.4,1988,1980-1999,Maison,Bois,8858.0,1062.96,D,2021.8,1.3513196651499317,45.31213212049033,2022-06-08 12:24:20
1373,Nouvelle-Aquitaine,13,33.5,2009,2000-2009,Maison,Autre,13543.3,1625.2,C,2519.2,2.155322761320316,42.6178356181423,2021-07-18 02:54:29
1374,Auvergne-Rhône-Alpes,31,86.0,1969,1960-1979,Maison,Électricité,9088.4,1090.61,D,2057.8,4.02752434380743,49.43481369430661,2024-05-20 05:14:15
1375,Hauts-de-France,59,20.0,1991,1980-1999,Maison,Électricité,12090.6,1450.87,C,1461.2,7.5878162575483685,45.3530663336131,2021-07-14 04:27:39
1376,Nouvelle-Aquitaine,13,102.7,2000,2000-2009,Appartement,Gaz,5338.3,640.6,D,1204.5,5.183568201615177,45.60859238385004,2021-12-13 07:59:17
1377,Grand Est,37,87.2,1982,1980-1999,Appartement,Bois,6945.6,833.47,E,3387.2,-2.085997942491918,45.42325361895967,2023-01-09 23:55:52
1378,Auvergne-Rhône-Alpes,59,99.1,1955,<1960,Maison,Électricité,15613.8,1873.66,D,2782.7,-1.0611179013633891,46.83903217806734,2022-11-08 15:10:22
1379,Nouvelle-Aquitaine,14,116.7,2011,≥2010,Appartement,Bois,5324.4,638.93,B,3133.4,-3.7308328850891828,48.61174628700597,2023-03-01 08:53:29
1380,Hauts-de-France,13,91.0,1959,<1960,Appartement,Autre,14766.7,1772.0,E,2203.4,3.377880734141618,49.21520923970445,2024-05-27 02:16:41
1381,Centre-Val de Loire,14,133.9,1945,<1960,Appartement,Gaz,8957.3,1074.88,C,2403.1,-2.6503760149901194,45.915365267507475,2024-05-01 20:44:13
1382,Centre-Val de Loire,69,103.7,1951,<1960,Maison,Bois,3335.1,400.21,E,2039.5,-1.6537364497682456,48.26898770489297,2023-09-28 14:58:17
1383,Île-de-France,35,62.3,1945,<1960,Maison,Gaz,2000.0,240.0,D,3241.7,6.545477517344903,48.76995297736045,2024-10-26 07:43:53
1384,Île-de-France,14,77.9,1993,1980-1999,Appartement,Bois,18585.6,2230.27,D,1889.6,-0.7521762206838023,45.08318078559322,2022-05-26 19:38:11
1385,Provence-Alpes-Côte d'Azur,37,20.0,2017,≥2010,Appartement,Bois,3425.6,411.07,F,1314.4,2.366407338604171,43.340606784972714,2022-03-30 04:21:37
1386,Pays de la Loire,67,57.9,1973,1960-1979,Maison,Autre,11710.3,1405.24,E,2669.1,0.16835811425930114,50.28359176960683,2022-06-26 20:42:19
1387,Bretagne,59,73.6,1970,1960-1979,Appartement,Gaz,13592.8,1631.14,A,2063.1,-4.0375932637231235,48.390908954499864,2024-11-04 01:34:48
1388,Île-de-France,37,101.4,1989,1980-1999,Appartement,Fioul,6090.6,730.87,C,2424.9,-0.2827702113428341,48.13856055722374,2021-06-03 20:35:54
1389,Normandie,44,62.5,2015,≥2010,Appartement,Bois,9509.1,1141.09,F,2840.0,0.30488663946710126,43.01245188234421,2023-09-08 16:16:47
1390,Nouvelle-Aquitaine,33,47.6,1956,<1960,Appartement,Bois,14154.7,1698.56,A,1678.8,6.6441143248497365,49.61549560028416,2024-11-05 03:02:42
1391,Normandie,13,28.4,1976,1960-1979,Appartement,Électricité,13319.9,1598.39,D,2003.0,-0.782141502597586,47.424671157948666,2021-10-22 08:08:10
1392,Hauts-de-France,31,67.1,1964,1960-1979,Appartement,Gaz,9927.4,1191.29,E,1920.6,-0.06986544309311782,49.87659443066283,2024-02-13 10:46:46
